lead_id,customer_id,marketing_campaign_id,campaign_source,product_interest,lead_status,lead_score,captured_time,assigned_time,contact_pref_json
09ef413f-ddcd-8107-d002-527171022893,7c25fd5f-7be4-2058-c692-4acf6dc00c8c,bf24c27f-e6d6-2701-0bad-4e81bbc6d764,push,wealth,recycled,55,2026-01-12T12:56:00+08:00,2026-03-15T11:57:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 301, ""variant_token"": 201563}"
407046d1-91b1-fae1-0f50-d84a68edeae4,966d676f-cc8c-3f35-2764-b98b2a7d2fe4,8a85a9b9-36ab-813d-6017-6be7a9670610,email,deposit,new,49,2026-01-26T09:11:00+08:00,2026-02-06T17:47:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 302, ""variant_token"": 24210}"
75978d00-403a-6638-5bb9-8392ebfe981b,11afd788-7fd1-90f6-d9f9-41995c35830d,67a75b86-9b86-7744-a16e-6f8b533ece84,sms,lending,qualified,59,2026-02-05T10:15:00+08:00,2026-02-21T13:28:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 303, ""variant_token"": 178193}"
ec7e30ab-4c1d-875a-9629-76eebd6585c1,88e9fa65-9717-7237-8782-0cec05350aaa,7b7c904a-db9f-953e-ce41-93e319daf986,email,lending,recycled,42,2026-02-04T14:35:00+08:00,2026-03-12T18:09:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 304, ""variant_token"": 857607}"
13fe4978-1307-0199-340c-3f09740cb60e,da467cf6-891e-8d44-927e-618c1d724675,624d88ff-c3f7-b872-d5f5-95471d48f482,multi,other,recycled,100,2026-01-09T19:08:00+08:00,2026-03-22T18:47:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 305, ""variant_token"": 352852}"
fb524553-f338-49c9-758e-58dda67fa807,82e2b639-4a65-7719-9403-5626c8911298,38d31f39-3b5d-cf55-b712-c794f9a579bc,branch,lending,recycled,32,2026-01-13T12:14:00+08:00,2026-01-30T14:57:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 306, ""variant_token"": 441637}"
3a3fec11-e576-cb0d-0a9f-3c1deb941f56,47a133fc-933e-e1bb-4221-54df90daf024,bc24be2d-b53b-97ea-06d2-bcec82ae170f,email,cards,converted,83,2026-01-15T15:39:00+08:00,2026-03-12T11:38:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 307, ""variant_token"": 750220}"
dbaee7a1-c2e5-d813-1fab-4d9aea01580a,c359b36c-b398-5516-ad8c-e77e1759c30e,333870b6-f209-5b4d-7109-6c87191b2f3e,email,lending,lost,32,2026-01-07T16:47:00+08:00,2026-02-01T10:22:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 308, ""variant_token"": 989861}"
e933c554-6896-6065-2814-add93e4732cc,323cacbc-3817-5835-127d-f3ff075be39c,c8d0d6eb-9ffa-3155-08bb-e19111f86a6a,sms,deposit,contacted,48,2026-01-15T09:17:00+08:00,2026-03-07T15:53:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 309, ""variant_token"": 300217}"
d6436e04-3f1b-cd46-2dfa-c8ef5239e6eb,eed38fc5-60f1-0500-b93d-2a1818584ef4,c7f66429-5930-775b-e11e-388922e1d135,multi,deposit,new,10,2026-01-29T14:14:00+08:00,2026-03-08T16:58:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 310, ""variant_token"": 278646}"
b2916a61-735f-bdbf-d926-7989a20bf02c,5163d080-e220-3250-ab19-3bdc26bcf57b,0a045da0-1155-394a-a3d1-38352e2b04d7,email,cards,lost,58,2026-01-02T16:28:00+08:00,2026-01-11T14:44:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 311, ""variant_token"": 379440}"
d02012b7-01d8-1ff8-00ca-2c75f9893a10,e0cd8691-5958-320a-6e01-824c81d23085,b7aa6ba3-70d5-acd3-fb28-fbceebe0ef52,multi,cards,converted,25,2026-01-15T13:08:00+08:00,2026-02-08T14:48:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 312, ""variant_token"": 706300}"
f79bae51-cde9-a609-2849-b6405f0ad54b,82016279-aa81-873a-ecef-3f7ccdfe323d,8627f89b-8064-07fb-9f93-b6a263f9f1b5,email,lending,lost,69,2026-01-08T13:16:00+08:00,2026-01-13T16:31:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 313, ""variant_token"": 429011}"
fcb69e8c-539c-b68d-3331-d950efa76797,44b417e5-d020-0027-82fd-9fced6bdfad6,0a045da0-1155-394a-a3d1-38352e2b04d7,sms,wealth,contacted,100,2026-01-06T10:35:00+08:00,2026-03-20T10:02:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 314, ""variant_token"": 858042}"
410c4337-f62c-fa42-c91f-81a8782bfb9c,a4e48c32-5b9a-8bbb-d0f4-43a5bac99f96,c81b677c-a8ce-5eb3-54c0-e00a7c9b5868,other,wealth,recycled,28,2026-01-16T15:46:00+08:00,2026-03-21T16:53:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 315, ""variant_token"": 982651}"
60d9051b-5c78-d37b-f9ea-e36a508dc442,75c4323d-df14-41c2-6ce5-bf6a4adafeca,cff9c411-d104-6c2b-74ee-6ebe99ab2e98,email,wealth,new,59,2026-02-11T10:54:00+08:00,2026-03-25T11:39:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 316, ""variant_token"": 65769}"
eadcb33b-eca5-bf45-3a77-125fe4944508,77bef12b-ade3-34aa-99d9-ae878b60d6bf,9ae6ec56-946d-cab3-a5fe-b33e84d8d830,multi,deposit,converted,64,2026-02-02T18:10:00+08:00,2026-03-01T15:15:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 317, ""variant_token"": 818537}"
d93d2b73-a5e3-529b-a4de-c97672b597a3,64f11fe5-2553-80bf-f3ae-0bb6b782dc54,476d3b6f-9789-9005-f45b-201ed8ba7e65,email,insurance,recycled,39,2026-01-09T13:31:00+08:00,2026-03-14T14:24:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 318, ""variant_token"": 37942}"
ef92ce4f-f0ba-dc29-5756-a2e745015e0b,ad842345-a20b-b327-1cc1-5e85be6714e6,6508641e-4450-d3a6-b474-36b7e024a599,multi,other,recycled,40,2026-01-14T09:14:00+08:00,2026-02-24T13:35:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 319, ""variant_token"": 418818}"
0f138f9d-a612-14e0-fc16-db9fc2dc3100,0262227a-140f-7fe4-30ed-ec745a0248d0,7a1319b7-33bf-bc2a-d864-19c143189f32,email,insurance,qualified,87,2026-02-09T13:22:00+08:00,2026-02-09T13:22:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 320, ""variant_token"": 255708}"
420f09ec-25a3-4214-5ec2-4130af16b608,46ac84ad-d879-0866-85e1-7fab165d8fb0,dc53f438-0e88-bba8-0c86-be553025dc2c,branch,wealth,lost,19,2026-01-19T11:33:00+08:00,2026-03-27T12:20:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 321, ""variant_token"": 51729}"
77242db0-abda-00ca-d106-4ccb0228d1ac,de8388ff-d7da-e0cc-3b16-c45f05bcecd4,d0143d7f-1906-1aec-966d-cee443f494a9,push,other,new,27,2026-01-19T12:40:00+08:00,2026-03-16T12:47:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 322, ""variant_token"": 119932}"
b1c74a35-620d-aa67-d5ae-20e9989f59a8,54d4b34c-1ed8-564b-0c3f-6831264cd727,0598caa1-f944-1188-8c25-3339f9156364,sms,wealth,qualified,82,2026-02-03T11:01:00+08:00,2026-02-03T11:01:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 323, ""variant_token"": 565981}"
084aa579-14f7-d187-2ced-60dfde4b0c6e,55c4bd97-bfdb-c223-e5d1-4a5409b77472,3212b8d9-c907-f3f6-a11a-f2a228c4e3a7,sms,deposit,contacted,70,2026-01-09T19:01:00+08:00,2026-03-16T15:40:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 324, ""variant_token"": 230911}"
b687d86e-3640-9498-ee2b-33ead62ea105,a27fdb0d-3743-0b95-00cd-34973f0ca111,8689621f-0664-79f1-37ba-48e025a47df2,multi,deposit,new,67,2026-01-21T10:46:00+08:00,2026-02-28T14:28:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 325, ""variant_token"": 361277}"
c8226568-cb41-5cf1-4553-9ca27693589a,5dfd1abd-0509-bb13-379e-e0983c97ddfd,d9114ded-f091-4310-5a21-52d4c6e5d096,push,deposit,new,80,2026-01-05T14:19:00+08:00,2026-01-16T10:19:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 326, ""variant_token"": 414220}"
11748a95-5f48-79de-d0f5-e90d92ac9a8e,d37ac78d-85df-0f71-ce4d-b58d38980d65,c92b3064-f84e-f578-eb25-076bfb717bba,multi,cards,new,18,2026-01-02T16:01:00+08:00,2026-01-02T17:33:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 327, ""variant_token"": 396843}"
30148e34-2c9b-d2ee-c1ae-c81d95688614,e0a51d91-cb11-1773-17da-02287ee44671,f702bf44-a374-25ca-d714-12ba1fb76074,sms,wealth,qualified,13,2026-01-15T14:45:00+08:00,2026-01-15T14:45:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 328, ""variant_token"": 494797}"
5eb1ff38-9fe6-48f7-6714-c0cb4f856159,88662124-2125-9e2f-148f-479feedbd06d,c2fa80f4-d3f1-7689-9004-72b93274ae55,multi,cards,lost,75,2026-02-12T14:57:00+08:00,2026-02-12T14:57:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 329, ""variant_token"": 991434}"
814d6df0-68c5-d5dc-2e88-0b495479f259,97d9a11c-aa4c-33ff-a00b-4309ed4c6454,dfd09218-a2f1-456b-eceb-b665cdfe5ba9,sms,cards,converted,35,2026-01-02T15:29:00+08:00,2026-01-26T15:54:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 330, ""variant_token"": 330937}"
a0dc2fa5-7a83-e313-194c-c52b059c625d,1e1b4193-1e70-bb14-47cd-9ad8311f8035,26eac58e-b672-fa65-986c-d3a511860cc4,branch,lending,recycled,77,2026-02-11T09:26:00+08:00,2026-02-11T09:26:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 331, ""variant_token"": 467726}"
4a319438-0203-1cee-f4bc-7c6680e5db3e,53121d30-ef4e-1024-78f8-90b29d83df6f,7fec9480-a1ae-c568-6e4d-90452b386614,email,wealth,qualified,58,2026-01-28T17:50:00+08:00,2026-01-28T17:50:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 332, ""variant_token"": 813756}"
421dd97b-ec09-c799-0f7f-8ec5af11fc01,ffb8f8cc-b310-0d51-bf39-3952e88e1476,ffb55db9-5dc8-71d8-a700-197059c39024,multi,cards,contacted,91,2026-02-12T12:36:00+08:00,2026-02-12T12:36:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 333, ""variant_token"": 973319}"
1dc5a292-471a-7ab0-76bc-24be9b9c95c8,5b177686-ff09-d9a7-579c-52928f08ffd2,1aa23422-91f4-ef4c-7a80-0a9897526980,branch,deposit,converted,32,2026-01-23T10:07:00+08:00,2026-02-13T16:34:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 334, ""variant_token"": 13083}"
99a6adf0-d84a-e371-2ca6-9f480898a4ce,3ee9f81f-6a24-19a2-0628-8b8ae29fff74,3d947dac-30e7-d364-e8bc-9f79e86014e3,branch,wealth,new,60,2026-01-22T15:42:00+08:00,2026-02-06T11:23:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 335, ""variant_token"": 405698}"
54144bfa-0292-2116-26c1-01ca3d146e71,cc56df25-975b-8df0-5777-de03e9ac1c4a,3dd9836f-0b53-0a90-72cd-487c53185bf4,branch,wealth,new,53,2026-01-20T16:09:00+08:00,2026-03-03T18:37:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 336, ""variant_token"": 124609}"
89766696-20ff-6254-9179-3dd908d70497,b7e001e8-4e7b-7a0c-2324-8e5cd5f1c4e1,1d9fceda-3d17-918e-c07c-3f615c10d1bb,sms,cards,lost,42,2026-01-08T13:29:00+08:00,2026-01-16T09:54:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 337, ""variant_token"": 357788}"
8b878b49-0f07-14d5-9d19-8c8bf3a629a8,cb9891d5-9643-6848-371b-ac4b7c30771c,c123dc81-8e30-c0c1-8ce9-27ef404dfbc9,multi,other,recycled,38,2026-01-12T19:30:00+08:00,2026-03-24T12:11:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 338, ""variant_token"": 345682}"
0b7d1bf4-a430-5b0f-fd35-e7b9819330c4,554081ea-bcee-b1e0-33bd-598992d42187,dc53f438-0e88-bba8-0c86-be553025dc2c,multi,deposit,lost,22,2026-01-14T13:19:00+08:00,2026-02-11T15:22:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 339, ""variant_token"": 391557}"
49595898-2a1e-cb0e-8420-f25f25712371,81b8d4e9-f420-ee1c-f032-5c80061e545b,3b60159f-3aa3-3050-675e-864f5eae3549,branch,insurance,qualified,18,2026-01-01T18:29:00+08:00,2026-01-04T15:42:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 340, ""variant_token"": 328222}"
6fa24902-00ce-520f-c129-52536e095408,78fe637e-a05e-ceed-5bed-51dd3ac0c6b7,1d9fceda-3d17-918e-c07c-3f615c10d1bb,sms,cards,converted,60,2026-02-04T13:07:00+08:00,2026-02-27T18:49:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 341, ""variant_token"": 330076}"
13abb784-20ba-dbe8-5cf4-956a3d90e837,97d9a11c-aa4c-33ff-a00b-4309ed4c6454,2c334263-199f-0d52-478a-8f4e583121f2,sms,deposit,lost,32,2026-02-10T17:17:00+08:00,2026-03-02T12:17:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 342, ""variant_token"": 234978}"
4c8c51cd-797d-333b-05a8-4eeed06e421b,7a240dab-109a-aaa1-d06b-7fa13039c7b1,ae041d4e-59b8-62a6-7e79-e906842c1416,multi,insurance,recycled,9,2026-02-10T10:40:00+08:00,2026-02-10T10:40:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 343, ""variant_token"": 542802}"
7610fed5-bdfb-7d06-6874-64237592a313,defbb56c-5e8e-2ad5-7074-805ed6be38ce,138208d8-88cf-d71d-4961-58bc775cc6cd,push,cards,lost,17,2026-02-09T09:03:00+08:00,2026-02-21T13:23:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 344, ""variant_token"": 484788}"
aff3991e-9f9b-801a-8f0e-4de2d7ad26d1,e49a4831-199b-9035-92f6-2c50cf81d55e,7996d075-f57b-f1b6-7901-14376e38bbd2,email,deposit,recycled,96,2026-02-03T19:31:00+08:00,2026-03-24T12:20:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 345, ""variant_token"": 692933}"
fe4d98d5-4610-7dd3-164c-3a7cc3277416,7a1bbf8a-eba3-b04c-0d6b-1d759644fd8e,bea76173-2024-6577-7447-81a3c6c147b4,multi,deposit,recycled,8,2026-01-12T17:04:00+08:00,2026-02-22T13:07:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 346, ""variant_token"": 671658}"
6ddb4d06-d4aa-990e-c1af-7e7566a6590c,00b7d954-ba27-4b2c-2508-224072816dcb,1a5e7a41-cba6-8039-c23b-995c3bc107b9,push,insurance,converted,65,2026-02-04T11:46:00+08:00,2026-02-27T12:11:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 347, ""variant_token"": 834077}"
233a8850-a2f7-dd18-865f-5c5b47f721e4,0270cfe4-91c4-01b5-0e3b-4d8fb9974919,20ac27d5-d940-8c1e-ae85-9b314e5e6ca7,sms,insurance,new,52,2026-01-07T14:27:00+08:00,2026-01-07T14:27:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 348, ""variant_token"": 62885}"
3a7a252a-04af-d264-8b68-8f8776d978ff,d4d1da8c-1d74-951f-a68a-88773552e115,d0143d7f-1906-1aec-966d-cee443f494a9,email,lending,lost,77,2026-01-09T11:52:00+08:00,2026-03-15T16:29:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 349, ""variant_token"": 295923}"
98081c99-6a21-517a-e1e5-08a9ce3843dc,7900b8ed-3e33-b4c8-d686-20f5c9ea29ac,2c247848-87c0-b2bf-b69d-77317b0ea30f,other,cards,new,39,2026-01-07T15:43:00+08:00,2026-03-27T11:44:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 350, ""variant_token"": 137976}"
037e4c0a-14ab-96a3-c488-49cb591f0e43,ec968135-9b51-aa52-1368-fd5f5ff8b619,93a0d015-2013-cc6a-3125-3fda7d910d9f,branch,wealth,qualified,85,2026-01-19T09:13:00+08:00,2026-01-23T16:49:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 351, ""variant_token"": 747325}"
fb3378f5-f2eb-f056-d344-9b54744fda3b,61df88bc-d2f9-5258-f295-aa887a09a675,9ce8f823-3401-d14a-65f5-f564ef9ae6d2,sms,wealth,new,31,2026-01-02T09:47:00+08:00,2026-01-22T15:46:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 352, ""variant_token"": 882255}"
b22dd1cb-849a-5f33-5a46-8213e420efc8,b65ee321-ef74-121a-d8e5-9c13b44b15cf,db8f11ed-d65a-dc07-96c5-76d120ee29cd,multi,other,converted,100,2026-01-12T16:57:00+08:00,2026-03-31T16:56:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 353, ""variant_token"": 476361}"
c327bad1-b6a9-278c-03d6-3e0a06516383,54819c25-e24f-7fb9-0e7c-6f1b069a33e4,c2fa80f4-d3f1-7689-9004-72b93274ae55,sms,deposit,new,59,2026-01-29T17:39:00+08:00,2026-01-29T17:39:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 354, ""variant_token"": 66873}"
fb672493-d683-1e3a-ffdc-742424824fa0,bc3ec360-5c09-be8c-99c6-86aa96ee3e4e,333870b6-f209-5b4d-7109-6c87191b2f3e,multi,lending,qualified,92,2026-01-26T17:17:00+08:00,2026-04-01T18:04:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 355, ""variant_token"": 586286}"
a240d414-0432-3b93-eb79-8f83bccf22a7,f6e2c670-a77c-725b-e6da-ce5fd04e7839,4d660f08-fcdf-b3ac-b242-6b11ac3efb44,email,wealth,new,16,2026-01-29T09:48:00+08:00,2026-03-25T17:19:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 356, ""variant_token"": 571376}"
9c662d15-bc50-93a8-c349-8b93df07d15c,d4d1da8c-1d74-951f-a68a-88773552e115,8c6ea326-3328-d58f-791d-ec9bef89174f,branch,cards,qualified,21,2026-01-07T13:36:00+08:00,2026-02-24T12:22:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 357, ""variant_token"": 97948}"
8e0fe6fe-7d33-6c3f-b426-c49b7b1984bd,37beb839-1f5c-a86f-fa53-d522c6f8ff5f,371357cc-7a69-1b6d-a1ba-fe96e56ec111,email,wealth,converted,32,2026-02-12T16:15:00+08:00,2026-03-06T10:07:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 358, ""variant_token"": 600493}"
09d68937-c293-a854-5610-f0876986b415,4869101f-3b12-5f85-8145-09ce3d1e0976,90107ca9-cfbf-471b-142e-f6e52f3b1f00,push,lending,recycled,35,2026-01-08T19:06:00+08:00,2026-01-22T14:36:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 359, ""variant_token"": 191062}"
b2d66424-01de-4c17-64f5-dd91a0c98a93,f8204d23-b51c-5c3b-2661-0904c8907f05,dc53f438-0e88-bba8-0c86-be553025dc2c,email,deposit,converted,19,2026-01-07T11:04:00+08:00,2026-01-26T11:05:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 360, ""variant_token"": 386917}"
e34c2b0a-4e01-b4fe-b7ba-8488be696a60,3ee9f81f-6a24-19a2-0628-8b8ae29fff74,4172e6b3-4cfa-5998-dcdd-3a69bc2c6bdf,branch,deposit,qualified,54,2026-02-04T19:56:00+08:00,2026-03-28T15:40:00+08:00,"{""generator_id"": ""legacy_heuristic_json"", ""payload_intent"": ""synthetic_placeholder_only"", ""table_name"": ""leads"", ""column_name"": ""contact_pref_json"", ""row_index"": 361, ""variant_token"": 28087}"
