is_current,status_event_id,status_time,source_system,status,account_id,trace_id
N,evt_bc8b5998-f5b2-2b84-d8d4-633ea19ef524_003,2026-03-21T14:42:00+08:00,deposit_gateway,active,bc8b5998-f5b2-2b84-d8d4-633ea19ef524,audit_bc8b5998-f5b2-2b84-d8d4-633ea19ef524_003
Y,evt_bc8b5998-f5b2-2b84-d8d4-633ea19ef524_004,2026-03-21T14:43:00+08:00,deposit_gateway,frozen,bc8b5998-f5b2-2b84-d8d4-633ea19ef524,audit_bc8b5998-f5b2-2b84-d8d4-633ea19ef524_004
N,evt_6dbb016f-c36d-09ac-2797-f8cef83e87c6_001,2026-03-21T10:17:00+08:00,core_banking,open,6dbb016f-c36d-09ac-2797-f8cef83e87c6,audit_6dbb016f-c36d-09ac-2797-f8cef83e87c6_001
N,evt_6dbb016f-c36d-09ac-2797-f8cef83e87c6_002,2026-03-21T10:18:00+08:00,core_banking,pending,6dbb016f-c36d-09ac-2797-f8cef83e87c6,audit_6dbb016f-c36d-09ac-2797-f8cef83e87c6_002
Y,evt_6dbb016f-c36d-09ac-2797-f8cef83e87c6_003,2026-03-21T10:19:00+08:00,core_banking,active,6dbb016f-c36d-09ac-2797-f8cef83e87c6,audit_6dbb016f-c36d-09ac-2797-f8cef83e87c6_003
N,evt_9ef9e7fc-bedc-a258-3c70-e401e919428e_001,2026-04-15T10:00:00+08:00,core_banking,open,9ef9e7fc-bedc-a258-3c70-e401e919428e,audit_9ef9e7fc-bedc-a258-3c70-e401e919428e_001
N,evt_9ef9e7fc-bedc-a258-3c70-e401e919428e_002,2026-04-15T10:01:00+08:00,core_banking,pending,9ef9e7fc-bedc-a258-3c70-e401e919428e,audit_9ef9e7fc-bedc-a258-3c70-e401e919428e_002
Y,evt_9ef9e7fc-bedc-a258-3c70-e401e919428e_003,2026-04-15T10:02:00+08:00,core_banking,active,9ef9e7fc-bedc-a258-3c70-e401e919428e,audit_9ef9e7fc-bedc-a258-3c70-e401e919428e_003
Y,evt_94158bc8-0450-487b-3679-e05a9ef5ffaf_001,2026-03-05T17:23:00+08:00,core_banking,open,94158bc8-0450-487b-3679-e05a9ef5ffaf,audit_94158bc8-0450-487b-3679-e05a9ef5ffaf_001
Y,evt_3cf41f11-d932-a294-272c-483458a7fa50_001,2026-04-13T11:28:00+08:00,core_banking,open,3cf41f11-d932-a294-272c-483458a7fa50,audit_3cf41f11-d932-a294-272c-483458a7fa50_001
N,evt_94a4105e-2731-cd77-4733-03b3d1b7e4fc_001,2026-04-01T16:18:00+08:00,deposit_gateway,open,94a4105e-2731-cd77-4733-03b3d1b7e4fc,audit_94a4105e-2731-cd77-4733-03b3d1b7e4fc_001
Y,evt_94a4105e-2731-cd77-4733-03b3d1b7e4fc_002,2026-04-01T16:19:00+08:00,deposit_gateway,pending,94a4105e-2731-cd77-4733-03b3d1b7e4fc,audit_94a4105e-2731-cd77-4733-03b3d1b7e4fc_002
N,evt_7fb5dd49-a49c-8372-7e8c-edb1e50198c0_001,2026-03-09T15:12:00+08:00,crm_status_bus,open,7fb5dd49-a49c-8372-7e8c-edb1e50198c0,audit_7fb5dd49-a49c-8372-7e8c-edb1e50198c0_001
N,evt_7fb5dd49-a49c-8372-7e8c-edb1e50198c0_002,2026-03-09T15:13:00+08:00,crm_status_bus,pending,7fb5dd49-a49c-8372-7e8c-edb1e50198c0,audit_7fb5dd49-a49c-8372-7e8c-edb1e50198c0_002
Y,evt_7fb5dd49-a49c-8372-7e8c-edb1e50198c0_003,2026-03-09T15:14:00+08:00,crm_status_bus,active,7fb5dd49-a49c-8372-7e8c-edb1e50198c0,audit_7fb5dd49-a49c-8372-7e8c-edb1e50198c0_003
N,evt_e73b0844-4348-a3ae-2b6e-921ca2383b4e_001,2026-04-02T18:02:00+08:00,core_banking,open,e73b0844-4348-a3ae-2b6e-921ca2383b4e,audit_e73b0844-4348-a3ae-2b6e-921ca2383b4e_001
Y,evt_e73b0844-4348-a3ae-2b6e-921ca2383b4e_002,2026-04-02T18:03:00+08:00,core_banking,pending,e73b0844-4348-a3ae-2b6e-921ca2383b4e,audit_e73b0844-4348-a3ae-2b6e-921ca2383b4e_002
N,evt_e36d58da-6067-25fb-a2b2-496d4c3cdd8c_001,2026-04-27T16:24:00+08:00,core_banking,open,e36d58da-6067-25fb-a2b2-496d4c3cdd8c,audit_e36d58da-6067-25fb-a2b2-496d4c3cdd8c_001
N,evt_e36d58da-6067-25fb-a2b2-496d4c3cdd8c_002,2026-04-27T16:25:00+08:00,core_banking,pending,e36d58da-6067-25fb-a2b2-496d4c3cdd8c,audit_e36d58da-6067-25fb-a2b2-496d4c3cdd8c_002
N,evt_e36d58da-6067-25fb-a2b2-496d4c3cdd8c_003,2026-04-27T16:26:00+08:00,core_banking,active,e36d58da-6067-25fb-a2b2-496d4c3cdd8c,audit_e36d58da-6067-25fb-a2b2-496d4c3cdd8c_003
Y,evt_e36d58da-6067-25fb-a2b2-496d4c3cdd8c_004,2026-04-27T16:27:00+08:00,core_banking,frozen,e36d58da-6067-25fb-a2b2-496d4c3cdd8c,audit_e36d58da-6067-25fb-a2b2-496d4c3cdd8c_004
N,evt_8a4af79d-b1be-e9d1-a47a-2c36533e9878_001,2026-03-19T09:19:00+08:00,crm_status_bus,open,8a4af79d-b1be-e9d1-a47a-2c36533e9878,audit_8a4af79d-b1be-e9d1-a47a-2c36533e9878_001
Y,evt_8a4af79d-b1be-e9d1-a47a-2c36533e9878_002,2026-03-19T09:20:00+08:00,crm_status_bus,closed,8a4af79d-b1be-e9d1-a47a-2c36533e9878,audit_8a4af79d-b1be-e9d1-a47a-2c36533e9878_002
N,evt_302c5d32-c24f-b3ac-57f8-d360ae410817_001,2026-04-22T16:41:00+08:00,core_banking,open,302c5d32-c24f-b3ac-57f8-d360ae410817,audit_302c5d32-c24f-b3ac-57f8-d360ae410817_001
N,evt_302c5d32-c24f-b3ac-57f8-d360ae410817_002,2026-04-22T16:42:00+08:00,core_banking,pending,302c5d32-c24f-b3ac-57f8-d360ae410817,audit_302c5d32-c24f-b3ac-57f8-d360ae410817_002
Y,evt_302c5d32-c24f-b3ac-57f8-d360ae410817_003,2026-04-22T16:43:00+08:00,core_banking,active,302c5d32-c24f-b3ac-57f8-d360ae410817,audit_302c5d32-c24f-b3ac-57f8-d360ae410817_003
N,evt_c40862b9-663e-6c18-64dd-b107cb6ecf7f_001,2026-02-09T09:37:00+08:00,deposit_gateway,open,c40862b9-663e-6c18-64dd-b107cb6ecf7f,audit_c40862b9-663e-6c18-64dd-b107cb6ecf7f_001
N,evt_c40862b9-663e-6c18-64dd-b107cb6ecf7f_002,2026-02-09T09:38:00+08:00,deposit_gateway,pending,c40862b9-663e-6c18-64dd-b107cb6ecf7f,audit_c40862b9-663e-6c18-64dd-b107cb6ecf7f_002
Y,evt_c40862b9-663e-6c18-64dd-b107cb6ecf7f_003,2026-02-09T09:39:00+08:00,deposit_gateway,active,c40862b9-663e-6c18-64dd-b107cb6ecf7f,audit_c40862b9-663e-6c18-64dd-b107cb6ecf7f_003
Y,evt_146a7632-e5a1-03a7-c6f6-f775ffc3d84f_001,2026-02-10T18:40:00+08:00,core_banking,open,146a7632-e5a1-03a7-c6f6-f775ffc3d84f,audit_146a7632-e5a1-03a7-c6f6-f775ffc3d84f_001
N,evt_44d2508d-b973-d85a-86c8-66ac75c05374_001,2026-03-18T13:04:00+08:00,core_banking,open,44d2508d-b973-d85a-86c8-66ac75c05374,audit_44d2508d-b973-d85a-86c8-66ac75c05374_001
N,evt_44d2508d-b973-d85a-86c8-66ac75c05374_002,2026-03-18T13:05:00+08:00,core_banking,pending,44d2508d-b973-d85a-86c8-66ac75c05374,audit_44d2508d-b973-d85a-86c8-66ac75c05374_002
Y,evt_44d2508d-b973-d85a-86c8-66ac75c05374_003,2026-03-18T13:06:00+08:00,core_banking,active,44d2508d-b973-d85a-86c8-66ac75c05374,audit_44d2508d-b973-d85a-86c8-66ac75c05374_003
N,evt_ae59c950-cd00-fa1f-49ec-6c4a8085bd97_001,2026-03-13T09:33:00+08:00,core_banking,open,ae59c950-cd00-fa1f-49ec-6c4a8085bd97,audit_ae59c950-cd00-fa1f-49ec-6c4a8085bd97_001
N,evt_ae59c950-cd00-fa1f-49ec-6c4a8085bd97_002,2026-03-13T09:34:00+08:00,core_banking,pending,ae59c950-cd00-fa1f-49ec-6c4a8085bd97,audit_ae59c950-cd00-fa1f-49ec-6c4a8085bd97_002
Y,evt_ae59c950-cd00-fa1f-49ec-6c4a8085bd97_003,2026-03-13T09:35:00+08:00,core_banking,active,ae59c950-cd00-fa1f-49ec-6c4a8085bd97,audit_ae59c950-cd00-fa1f-49ec-6c4a8085bd97_003
Y,evt_1614e97b-f035-9978-03cf-4d892f682cfe_001,2026-02-22T13:49:00+08:00,core_banking,open,1614e97b-f035-9978-03cf-4d892f682cfe,audit_1614e97b-f035-9978-03cf-4d892f682cfe_001
Y,evt_d7cac638-2bc6-56b9-5d37-c710b4fb3d11_001,2026-03-22T11:42:00+08:00,deposit_gateway,open,d7cac638-2bc6-56b9-5d37-c710b4fb3d11,audit_d7cac638-2bc6-56b9-5d37-c710b4fb3d11_001
N,evt_0cfb1aad-75bb-fb48-7c7d-3d6e414f4db3_001,2026-02-12T11:45:00+08:00,core_banking,open,0cfb1aad-75bb-fb48-7c7d-3d6e414f4db3,audit_0cfb1aad-75bb-fb48-7c7d-3d6e414f4db3_001
N,evt_0cfb1aad-75bb-fb48-7c7d-3d6e414f4db3_002,2026-02-12T11:46:00+08:00,core_banking,pending,0cfb1aad-75bb-fb48-7c7d-3d6e414f4db3,audit_0cfb1aad-75bb-fb48-7c7d-3d6e414f4db3_002
Y,evt_0cfb1aad-75bb-fb48-7c7d-3d6e414f4db3_003,2026-02-12T11:47:00+08:00,core_banking,active,0cfb1aad-75bb-fb48-7c7d-3d6e414f4db3,audit_0cfb1aad-75bb-fb48-7c7d-3d6e414f4db3_003
N,evt_b0caeffb-e886-cf07-b298-fb1e9ba795ed_001,2026-02-09T09:47:00+08:00,crm_status_bus,open,b0caeffb-e886-cf07-b298-fb1e9ba795ed,audit_b0caeffb-e886-cf07-b298-fb1e9ba795ed_001
N,evt_b0caeffb-e886-cf07-b298-fb1e9ba795ed_002,2026-02-09T09:48:00+08:00,crm_status_bus,pending,b0caeffb-e886-cf07-b298-fb1e9ba795ed,audit_b0caeffb-e886-cf07-b298-fb1e9ba795ed_002
Y,evt_b0caeffb-e886-cf07-b298-fb1e9ba795ed_003,2026-02-09T09:49:00+08:00,crm_status_bus,active,b0caeffb-e886-cf07-b298-fb1e9ba795ed,audit_b0caeffb-e886-cf07-b298-fb1e9ba795ed_003
Y,evt_cb2376b8-9849-e8a0-592b-87cf1e726358_001,2026-02-10T09:49:00+08:00,core_banking,open,cb2376b8-9849-e8a0-592b-87cf1e726358,audit_cb2376b8-9849-e8a0-592b-87cf1e726358_001
Y,evt_cd90d915-4dad-f82b-2deb-18ba83874ec1_001,2026-05-01T14:42:00+08:00,deposit_gateway,open,cd90d915-4dad-f82b-2deb-18ba83874ec1,audit_cd90d915-4dad-f82b-2deb-18ba83874ec1_001
Y,evt_35866e50-479f-f4f7-7108-611f8541b92a_001,2026-04-20T14:57:00+08:00,core_banking,open,35866e50-479f-f4f7-7108-611f8541b92a,audit_35866e50-479f-f4f7-7108-611f8541b92a_001
N,evt_45e4eefa-3d6d-2c4f-1503-2fcd4dcf9ed4_001,2026-03-30T16:21:00+08:00,core_banking,open,45e4eefa-3d6d-2c4f-1503-2fcd4dcf9ed4,audit_45e4eefa-3d6d-2c4f-1503-2fcd4dcf9ed4_001
N,evt_45e4eefa-3d6d-2c4f-1503-2fcd4dcf9ed4_002,2026-03-30T16:22:00+08:00,core_banking,pending,45e4eefa-3d6d-2c4f-1503-2fcd4dcf9ed4,audit_45e4eefa-3d6d-2c4f-1503-2fcd4dcf9ed4_002
Y,evt_45e4eefa-3d6d-2c4f-1503-2fcd4dcf9ed4_003,2026-03-30T16:23:00+08:00,core_banking,active,45e4eefa-3d6d-2c4f-1503-2fcd4dcf9ed4,audit_45e4eefa-3d6d-2c4f-1503-2fcd4dcf9ed4_003
Y,evt_ae3dac6d-dd71-76a0-8da9-6289754a090d_001,2026-03-13T11:28:00+08:00,core_banking,open,ae3dac6d-dd71-76a0-8da9-6289754a090d,audit_ae3dac6d-dd71-76a0-8da9-6289754a090d_001
N,evt_38c0cada-06cb-de3c-c128-f5af00758622_001,2026-03-27T09:04:00+08:00,deposit_gateway,open,38c0cada-06cb-de3c-c128-f5af00758622,audit_38c0cada-06cb-de3c-c128-f5af00758622_001
N,evt_38c0cada-06cb-de3c-c128-f5af00758622_002,2026-03-27T09:05:00+08:00,deposit_gateway,pending,38c0cada-06cb-de3c-c128-f5af00758622,audit_38c0cada-06cb-de3c-c128-f5af00758622_002
Y,evt_38c0cada-06cb-de3c-c128-f5af00758622_003,2026-03-27T09:06:00+08:00,deposit_gateway,active,38c0cada-06cb-de3c-c128-f5af00758622,audit_38c0cada-06cb-de3c-c128-f5af00758622_003
N,evt_bf8434ab-5023-5a6d-c8dd-825a51a0a08b_001,2026-03-08T17:25:00+08:00,deposit_gateway,open,bf8434ab-5023-5a6d-c8dd-825a51a0a08b,audit_bf8434ab-5023-5a6d-c8dd-825a51a0a08b_001
N,evt_bf8434ab-5023-5a6d-c8dd-825a51a0a08b_002,2026-03-08T17:26:00+08:00,deposit_gateway,pending,bf8434ab-5023-5a6d-c8dd-825a51a0a08b,audit_bf8434ab-5023-5a6d-c8dd-825a51a0a08b_002
Y,evt_bf8434ab-5023-5a6d-c8dd-825a51a0a08b_003,2026-03-08T17:27:00+08:00,deposit_gateway,active,bf8434ab-5023-5a6d-c8dd-825a51a0a08b,audit_bf8434ab-5023-5a6d-c8dd-825a51a0a08b_003
N,evt_f3820299-898e-d1b0-0efa-46d600fdbf1b_001,2026-02-18T09:29:00+08:00,core_banking,open,f3820299-898e-d1b0-0efa-46d600fdbf1b,audit_f3820299-898e-d1b0-0efa-46d600fdbf1b_001
N,evt_f3820299-898e-d1b0-0efa-46d600fdbf1b_002,2026-02-18T09:30:00+08:00,core_banking,pending,f3820299-898e-d1b0-0efa-46d600fdbf1b,audit_f3820299-898e-d1b0-0efa-46d600fdbf1b_002
N,evt_f3820299-898e-d1b0-0efa-46d600fdbf1b_003,2026-02-18T09:31:00+08:00,core_banking,active,f3820299-898e-d1b0-0efa-46d600fdbf1b,audit_f3820299-898e-d1b0-0efa-46d600fdbf1b_003
Y,evt_f3820299-898e-d1b0-0efa-46d600fdbf1b_004,2026-02-18T09:32:00+08:00,core_banking,frozen,f3820299-898e-d1b0-0efa-46d600fdbf1b,audit_f3820299-898e-d1b0-0efa-46d600fdbf1b_004
Y,evt_2bc28338-e3fe-7850-a11a-ea653d372d2e_001,2026-02-28T16:42:00+08:00,core_banking,open,2bc28338-e3fe-7850-a11a-ea653d372d2e,audit_2bc28338-e3fe-7850-a11a-ea653d372d2e_001
N,evt_85fdc28c-67db-8ea8-a077-b8e2b35fe529_001,2026-04-17T12:48:00+08:00,core_banking,open,85fdc28c-67db-8ea8-a077-b8e2b35fe529,audit_85fdc28c-67db-8ea8-a077-b8e2b35fe529_001
N,evt_85fdc28c-67db-8ea8-a077-b8e2b35fe529_002,2026-04-17T12:49:00+08:00,core_banking,pending,85fdc28c-67db-8ea8-a077-b8e2b35fe529,audit_85fdc28c-67db-8ea8-a077-b8e2b35fe529_002
Y,evt_85fdc28c-67db-8ea8-a077-b8e2b35fe529_003,2026-04-17T12:50:00+08:00,core_banking,active,85fdc28c-67db-8ea8-a077-b8e2b35fe529,audit_85fdc28c-67db-8ea8-a077-b8e2b35fe529_003
N,evt_6c5f3225-6d3b-816b-45c9-d588bf35ac3f_001,2026-03-30T10:53:00+08:00,core_banking,open,6c5f3225-6d3b-816b-45c9-d588bf35ac3f,audit_6c5f3225-6d3b-816b-45c9-d588bf35ac3f_001
N,evt_6c5f3225-6d3b-816b-45c9-d588bf35ac3f_002,2026-03-30T10:54:00+08:00,core_banking,pending,6c5f3225-6d3b-816b-45c9-d588bf35ac3f,audit_6c5f3225-6d3b-816b-45c9-d588bf35ac3f_002
Y,evt_6c5f3225-6d3b-816b-45c9-d588bf35ac3f_003,2026-03-30T10:55:00+08:00,core_banking,active,6c5f3225-6d3b-816b-45c9-d588bf35ac3f,audit_6c5f3225-6d3b-816b-45c9-d588bf35ac3f_003
N,evt_aaaad1a9-34b1-6747-0bb3-abe2c8e730f0_001,2026-02-13T09:07:00+08:00,crm_status_bus,open,aaaad1a9-34b1-6747-0bb3-abe2c8e730f0,audit_aaaad1a9-34b1-6747-0bb3-abe2c8e730f0_001
N,evt_aaaad1a9-34b1-6747-0bb3-abe2c8e730f0_002,2026-02-13T09:08:00+08:00,crm_status_bus,pending,aaaad1a9-34b1-6747-0bb3-abe2c8e730f0,audit_aaaad1a9-34b1-6747-0bb3-abe2c8e730f0_002
Y,evt_aaaad1a9-34b1-6747-0bb3-abe2c8e730f0_003,2026-02-13T09:09:00+08:00,crm_status_bus,active,aaaad1a9-34b1-6747-0bb3-abe2c8e730f0,audit_aaaad1a9-34b1-6747-0bb3-abe2c8e730f0_003
N,evt_09b32e89-fd6f-5100-e2c3-410f68065496_001,2026-04-17T18:16:00+08:00,crm_status_bus,open,09b32e89-fd6f-5100-e2c3-410f68065496,audit_09b32e89-fd6f-5100-e2c3-410f68065496_001
N,evt_09b32e89-fd6f-5100-e2c3-410f68065496_002,2026-04-17T18:17:00+08:00,crm_status_bus,pending,09b32e89-fd6f-5100-e2c3-410f68065496,audit_09b32e89-fd6f-5100-e2c3-410f68065496_002
Y,evt_09b32e89-fd6f-5100-e2c3-410f68065496_003,2026-04-17T18:18:00+08:00,crm_status_bus,active,09b32e89-fd6f-5100-e2c3-410f68065496,audit_09b32e89-fd6f-5100-e2c3-410f68065496_003
N,evt_b90523e1-a8d4-67f1-da0d-de0d82d29820_001,2026-02-10T15:00:00+08:00,core_banking,open,b90523e1-a8d4-67f1-da0d-de0d82d29820,audit_b90523e1-a8d4-67f1-da0d-de0d82d29820_001
N,evt_b90523e1-a8d4-67f1-da0d-de0d82d29820_002,2026-02-10T15:01:00+08:00,core_banking,pending,b90523e1-a8d4-67f1-da0d-de0d82d29820,audit_b90523e1-a8d4-67f1-da0d-de0d82d29820_002
Y,evt_b90523e1-a8d4-67f1-da0d-de0d82d29820_003,2026-02-10T15:02:00+08:00,core_banking,active,b90523e1-a8d4-67f1-da0d-de0d82d29820,audit_b90523e1-a8d4-67f1-da0d-de0d82d29820_003
N,evt_b4b2926a-dda1-f22e-815f-a709e299cb40_001,2026-04-23T10:34:00+08:00,core_banking,open,b4b2926a-dda1-f22e-815f-a709e299cb40,audit_b4b2926a-dda1-f22e-815f-a709e299cb40_001
N,evt_b4b2926a-dda1-f22e-815f-a709e299cb40_002,2026-04-23T10:35:00+08:00,core_banking,pending,b4b2926a-dda1-f22e-815f-a709e299cb40,audit_b4b2926a-dda1-f22e-815f-a709e299cb40_002
Y,evt_b4b2926a-dda1-f22e-815f-a709e299cb40_003,2026-04-23T10:36:00+08:00,core_banking,active,b4b2926a-dda1-f22e-815f-a709e299cb40,audit_b4b2926a-dda1-f22e-815f-a709e299cb40_003
N,evt_7677c560-c1be-2d78-bc02-b366fc9964f0_001,2026-04-01T16:36:00+08:00,core_banking,open,7677c560-c1be-2d78-bc02-b366fc9964f0,audit_7677c560-c1be-2d78-bc02-b366fc9964f0_001
N,evt_7677c560-c1be-2d78-bc02-b366fc9964f0_002,2026-04-01T16:37:00+08:00,core_banking,pending,7677c560-c1be-2d78-bc02-b366fc9964f0,audit_7677c560-c1be-2d78-bc02-b366fc9964f0_002
Y,evt_7677c560-c1be-2d78-bc02-b366fc9964f0_003,2026-04-01T16:38:00+08:00,core_banking,active,7677c560-c1be-2d78-bc02-b366fc9964f0,audit_7677c560-c1be-2d78-bc02-b366fc9964f0_003
N,evt_addb22d8-dd56-ee8c-9367-34397a4cb207_001,2026-03-13T14:21:00+08:00,core_banking,open,addb22d8-dd56-ee8c-9367-34397a4cb207,audit_addb22d8-dd56-ee8c-9367-34397a4cb207_001
N,evt_addb22d8-dd56-ee8c-9367-34397a4cb207_002,2026-03-13T14:22:00+08:00,core_banking,pending,addb22d8-dd56-ee8c-9367-34397a4cb207,audit_addb22d8-dd56-ee8c-9367-34397a4cb207_002
Y,evt_addb22d8-dd56-ee8c-9367-34397a4cb207_003,2026-03-13T14:23:00+08:00,core_banking,active,addb22d8-dd56-ee8c-9367-34397a4cb207,audit_addb22d8-dd56-ee8c-9367-34397a4cb207_003
N,evt_7522f56b-5819-2f92-825b-0496ea3e1656_001,2026-03-19T09:42:00+08:00,deposit_gateway,open,7522f56b-5819-2f92-825b-0496ea3e1656,audit_7522f56b-5819-2f92-825b-0496ea3e1656_001
Y,evt_7522f56b-5819-2f92-825b-0496ea3e1656_002,2026-03-19T09:43:00+08:00,deposit_gateway,closed,7522f56b-5819-2f92-825b-0496ea3e1656,audit_7522f56b-5819-2f92-825b-0496ea3e1656_002
N,evt_131e43ab-9778-2acc-f724-95781a5d9548_001,2026-02-25T11:42:00+08:00,core_banking,open,131e43ab-9778-2acc-f724-95781a5d9548,audit_131e43ab-9778-2acc-f724-95781a5d9548_001
N,evt_131e43ab-9778-2acc-f724-95781a5d9548_002,2026-02-25T11:43:00+08:00,core_banking,pending,131e43ab-9778-2acc-f724-95781a5d9548,audit_131e43ab-9778-2acc-f724-95781a5d9548_002
Y,evt_131e43ab-9778-2acc-f724-95781a5d9548_003,2026-02-25T11:44:00+08:00,core_banking,active,131e43ab-9778-2acc-f724-95781a5d9548,audit_131e43ab-9778-2acc-f724-95781a5d9548_003
N,evt_6357d830-f750-4842-871d-a44f90afde3e_001,2026-04-12T13:40:00+08:00,core_banking,open,6357d830-f750-4842-871d-a44f90afde3e,audit_6357d830-f750-4842-871d-a44f90afde3e_001
N,evt_6357d830-f750-4842-871d-a44f90afde3e_002,2026-04-12T13:41:00+08:00,core_banking,pending,6357d830-f750-4842-871d-a44f90afde3e,audit_6357d830-f750-4842-871d-a44f90afde3e_002
Y,evt_6357d830-f750-4842-871d-a44f90afde3e_003,2026-04-12T13:42:00+08:00,core_banking,active,6357d830-f750-4842-871d-a44f90afde3e,audit_6357d830-f750-4842-871d-a44f90afde3e_003
N,evt_a480c3a3-7739-a093-a57f-1beb29e6e634_001,2026-04-12T16:28:00+08:00,crm_status_bus,open,a480c3a3-7739-a093-a57f-1beb29e6e634,audit_a480c3a3-7739-a093-a57f-1beb29e6e634_001
N,evt_a480c3a3-7739-a093-a57f-1beb29e6e634_002,2026-04-12T16:29:00+08:00,crm_status_bus,pending,a480c3a3-7739-a093-a57f-1beb29e6e634,audit_a480c3a3-7739-a093-a57f-1beb29e6e634_002
Y,evt_a480c3a3-7739-a093-a57f-1beb29e6e634_003,2026-04-12T16:30:00+08:00,crm_status_bus,active,a480c3a3-7739-a093-a57f-1beb29e6e634,audit_a480c3a3-7739-a093-a57f-1beb29e6e634_003
N,evt_69fb7265-dbf8-3678-989d-63dc315e30e0_001,2026-01-28T10:09:00+08:00,core_banking,open,69fb7265-dbf8-3678-989d-63dc315e30e0,audit_69fb7265-dbf8-3678-989d-63dc315e30e0_001
N,evt_69fb7265-dbf8-3678-989d-63dc315e30e0_002,2026-01-28T10:10:00+08:00,core_banking,pending,69fb7265-dbf8-3678-989d-63dc315e30e0,audit_69fb7265-dbf8-3678-989d-63dc315e30e0_002
Y,evt_69fb7265-dbf8-3678-989d-63dc315e30e0_003,2026-01-28T10:11:00+08:00,core_banking,active,69fb7265-dbf8-3678-989d-63dc315e30e0,audit_69fb7265-dbf8-3678-989d-63dc315e30e0_003
N,evt_a4ba45fa-3356-f39b-3727-d1bda18951c5_001,2026-03-19T09:24:00+08:00,deposit_gateway,open,a4ba45fa-3356-f39b-3727-d1bda18951c5,audit_a4ba45fa-3356-f39b-3727-d1bda18951c5_001
N,evt_a4ba45fa-3356-f39b-3727-d1bda18951c5_002,2026-03-19T09:25:00+08:00,deposit_gateway,pending,a4ba45fa-3356-f39b-3727-d1bda18951c5,audit_a4ba45fa-3356-f39b-3727-d1bda18951c5_002
Y,evt_a4ba45fa-3356-f39b-3727-d1bda18951c5_003,2026-03-19T09:26:00+08:00,deposit_gateway,active,a4ba45fa-3356-f39b-3727-d1bda18951c5,audit_a4ba45fa-3356-f39b-3727-d1bda18951c5_003
N,evt_ba1a3777-7349-3dcf-9991-471c98e76ce4_001,2026-04-17T09:20:00+08:00,core_banking,open,ba1a3777-7349-3dcf-9991-471c98e76ce4,audit_ba1a3777-7349-3dcf-9991-471c98e76ce4_001
N,evt_ba1a3777-7349-3dcf-9991-471c98e76ce4_002,2026-04-17T09:21:00+08:00,core_banking,pending,ba1a3777-7349-3dcf-9991-471c98e76ce4,audit_ba1a3777-7349-3dcf-9991-471c98e76ce4_002
Y,evt_ba1a3777-7349-3dcf-9991-471c98e76ce4_003,2026-04-17T09:22:00+08:00,core_banking,active,ba1a3777-7349-3dcf-9991-471c98e76ce4,audit_ba1a3777-7349-3dcf-9991-471c98e76ce4_003
N,evt_38ed2cdb-47e1-c782-431a-bcf76a7a57de_001,2026-04-16T13:06:00+08:00,core_banking,open,38ed2cdb-47e1-c782-431a-bcf76a7a57de,audit_38ed2cdb-47e1-c782-431a-bcf76a7a57de_001
Y,evt_38ed2cdb-47e1-c782-431a-bcf76a7a57de_002,2026-04-16T13:07:00+08:00,core_banking,pending,38ed2cdb-47e1-c782-431a-bcf76a7a57de,audit_38ed2cdb-47e1-c782-431a-bcf76a7a57de_002
Y,evt_07b7763d-39fc-0771-76b0-6d3c1a11064a_001,2026-02-05T18:41:00+08:00,core_banking,open,07b7763d-39fc-0771-76b0-6d3c1a11064a,audit_07b7763d-39fc-0771-76b0-6d3c1a11064a_001
Y,evt_ef8b920a-45be-8d8c-87f9-1664cae23cf3_001,2026-05-01T15:45:00+08:00,core_banking,open,ef8b920a-45be-8d8c-87f9-1664cae23cf3,audit_ef8b920a-45be-8d8c-87f9-1664cae23cf3_001
N,evt_c63d2091-9756-6dd5-2643-e70fe0c927c8_001,2026-03-12T18:05:00+08:00,core_banking,open,c63d2091-9756-6dd5-2643-e70fe0c927c8,audit_c63d2091-9756-6dd5-2643-e70fe0c927c8_001
N,evt_c63d2091-9756-6dd5-2643-e70fe0c927c8_002,2026-03-12T18:06:00+08:00,core_banking,pending,c63d2091-9756-6dd5-2643-e70fe0c927c8,audit_c63d2091-9756-6dd5-2643-e70fe0c927c8_002
Y,evt_c63d2091-9756-6dd5-2643-e70fe0c927c8_003,2026-03-12T18:07:00+08:00,core_banking,active,c63d2091-9756-6dd5-2643-e70fe0c927c8,audit_c63d2091-9756-6dd5-2643-e70fe0c927c8_003
N,evt_d883948c-f6ee-4e40-8adc-d9ae9678e5cc_001,2026-02-10T18:10:00+08:00,core_banking,open,d883948c-f6ee-4e40-8adc-d9ae9678e5cc,audit_d883948c-f6ee-4e40-8adc-d9ae9678e5cc_001
N,evt_d883948c-f6ee-4e40-8adc-d9ae9678e5cc_002,2026-02-10T18:11:00+08:00,core_banking,pending,d883948c-f6ee-4e40-8adc-d9ae9678e5cc,audit_d883948c-f6ee-4e40-8adc-d9ae9678e5cc_002
Y,evt_d883948c-f6ee-4e40-8adc-d9ae9678e5cc_003,2026-02-10T18:12:00+08:00,core_banking,active,d883948c-f6ee-4e40-8adc-d9ae9678e5cc,audit_d883948c-f6ee-4e40-8adc-d9ae9678e5cc_003
